"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"160","time","uniform","2","150","1","GUDHI","0.281966523034498","0.279326966148801","0.282655242132023","0.273024869034998","0.279423692030832","0.278716968139634","0.280559491016902","0.279355745064095","0.275326040107757","0.282694280031137"
"161","time","uniform","3","150","1","GUDHI","0.273290556040592","0.272570247994736","0.270452347001992","0.275547511992045","0.277717167977244","0.278311720932834","0.276578308083117","0.273245021002367","0.272213449003175","0.272896856069565"
"162","time","uniform","4","150","1","GUDHI","0.283750553033315","0.278596530086361","0.276925000012852","0.274133663973771","0.279946343973279","0.271097934106365","0.272680012043566","0.282344012055546","0.28361007606145","0.285626650089398"
"163","time","uniform","5","150","1","GUDHI","0.275342042092234","0.278582398081198","0.2719652550295","0.276995412074029","0.279253212036565","0.281467679073103","0.274423501105048","0.273724824073724","0.271268290001899","0.274430474149995"
"164","time","uniform","2","175","1","GUDHI","0.484205365995876","0.475758788990788","0.491033393074758","0.482165590976365","0.482451127027161","0.479192334925756","0.481538271997124","0.482951503014192","0.491571396938525","0.471713850973174"
"165","time","uniform","3","175","1","GUDHI","0.476981434971094","0.471126644988544","0.477771437959746","0.476538955001161","0.478171347989701","0.480768774054013","0.485125417006202","0.482092811027542","0.477908907923847","0.476016578031704"
"166","time","uniform","4","175","1","GUDHI","0.4916656879941","0.481554580037482","0.478293719002977","0.488442634930834","0.481815774925053","0.483655981021002","0.480154983117245","0.488886418985203","0.476465945015661","0.493516640039161"
"167","time","uniform","5","175","1","GUDHI","0.490947959013283","0.48112482810393","0.495581905008294","0.48855672206264","0.4846260570921","0.481099973083474","0.493402268039063","0.48430847900454","0.473418510984629","0.482079760055058"
"168","time","uniform","2","200","1","GUDHI","0.761654149042442","0.781159751000814","0.776600018958561","0.761814883095212","0.771406273008324","0.774282337049954","0.761511391028762","0.761355477035977","0.756791869993322","0.752344788983464"
"169","time","uniform","3","200","1","GUDHI","0.760256589041092","0.740092128980905","0.744768662028946","0.75694949796889","0.743172529037111","0.747389137046412","0.759113912004977","0.742174559971318","0.744607845088467","0.753717256011441"
"170","time","uniform","4","200","1","GUDHI","0.779794472036883","0.781948158051819","0.789855794981122","0.772425219067372","0.784622516017407","0.770028657047078","0.768178813974373","0.769709246000275","0.786889926996082","0.782928475062363"
"171","time","uniform","5","200","1","GUDHI","0.764104214962572","0.748638437013142","0.736573820002377","0.750685314997099","0.747667499934323","0.74145274492912","0.744777866872028","0.758266534889117","0.74901127803605","0.753578330972232"
"172","time","uniform","2","225","1","GUDHI","1.16745863400865","1.17407026304863","1.16482820804231","1.15430026012473","1.16680396301672","1.15392593492288","1.1564260070445","1.14786876004655","1.15852475701831","1.15554827696178"
"173","time","uniform","3","225","1","GUDHI","1.17533192096744","1.16493930888828","1.19592855300289","1.16332852200139","1.17911500099581","1.17687724495772","1.18081416992936","1.19343429093715","1.1680976159405","1.18386879295576"
"174","time","uniform","4","225","1","GUDHI","1.16598138387781","1.17967059893999","1.16308191895951","1.17166851495858","1.16733974392992","1.15104640286881","1.18034274387173","1.16210108390078","1.14867844898254","1.15111341688316"
"175","time","uniform","5","225","1","GUDHI","1.16126532503404","1.13084229605738","1.15121853898745","1.13427490799222","1.15852156106848","1.14141834713519","1.15841934201308","1.12611543305684","1.13926938106306","1.14201884297654"
"176","time","uniform","2","250","1","GUDHI","1.73097379610408","1.7481230860576","1.74098779808264","1.72068381600548","1.72289644693956","1.72248628304806","1.7183772190474","1.71599212801084","1.7348654139787","1.71059520810377"
"177","time","uniform","3","250","1","GUDHI","1.74411042907741","1.73899312410504","1.72846071713138","1.72982086706907","1.74450947600417","1.74135533010121","1.76122045109514","1.65888171514962","1.64838958811015","1.6227447349811"
"178","time","uniform","4","250","1","GUDHI","1.64123388403095","1.65756946709007","1.63716110796668","1.64529692009091","1.64443161303643","1.65229917108081","1.65824535104912","1.65492674405687","1.64422481507063","1.66304917505477"
"179","time","uniform","5","250","1","GUDHI","1.67161416704766","1.67493942996953","1.69854670204222","1.68161849596072","1.68326028692536","1.65830023190938","1.66393216897268","1.66819180094171","1.66954892990179","1.66385203204118"
"180","time","uniform","2","275","1","GUDHI","2.27172520803288","2.29056051606312","2.32029053801671","2.31913042999804","2.27848257299047","2.32387687102892","2.35035028704442","2.28697052598","2.27840049704537","2.33596503699664"
"181","time","uniform","3","275","1","GUDHI","2.34246685402468","2.27604271902237","2.31574794102926","2.31969369994476","2.33163531892933","2.33877939602826","2.31744882802013","2.34023239801172","2.33694676600862","2.33651524200104"
"182","time","uniform","4","275","1","GUDHI","2.33033712103497","2.2767515060259","2.28802863101009","2.32597606105264","2.32119651103858","2.32840236206539","2.308753223042","2.3192664179951","2.31343728106003","2.3067796289688"
"183","time","uniform","5","275","1","GUDHI","2.34591555502266","2.33437015605159","2.32626207708381","2.31009426701348","2.2947412939975","2.33030220703222","2.34649123903364","2.34876758197788","2.3746342259692","2.40189136599656"
"184","time","uniform","2","300","1","GUDHI","3.09804024302866","3.09076252602972","3.03487810504157","3.10746941505931","3.04538084811065","3.04802992497571","3.05113493104","3.11851805902552","3.04581042402424","3.07003927603364"
"185","time","uniform","3","300","1","GUDHI","3.16052709997166","3.11771848297212","3.18085059395526","3.11995119194034","3.17050805594772","3.16389441501815","3.20961707783863","3.20331974700093","3.17292699695099","3.21904088102747"
"186","time","uniform","4","300","1","GUDHI","3.09373585006688","3.14674558409024","3.09449603396934","3.1366718049394","3.10255207295995","3.18900025496259","3.10611068294384","3.19746863504406","3.14762632700149","3.09130074409768"
"187","time","uniform","5","300","1","GUDHI","3.03847859892994","3.12137253396213","3.12501941702794","3.10994013899472","3.15590347605757","3.13184505305253","3.19573990697972","3.07797001593281","3.04493303992786","3.11909322289284"
"188","time","uniform","2","325","1","GUDHI","4.18374352506362","4.21819345001131","4.17385502601974","4.18701698107179","4.13240073702764","4.13186488603242","4.21492716704961","4.21039562800433","4.20776279596612","4.12876093899831"
"189","time","uniform","3","325","1","GUDHI","4.11019807192497","4.19519878097344","4.19721885002218","4.1008868800709","4.12493028002791","4.19786174199544","4.09613811294548","4.11720667802729","4.21025372808799","4.11958826403134"
"190","time","uniform","4","325","1","GUDHI","4.10938202694524","4.19084865192417","4.22130279790144","4.1081869918853","4.17375904601067","4.74196917004883","4.47041239903774","4.6691932650283","4.33533907495439","4.07275320996996"
"191","time","uniform","5","325","1","GUDHI","4.07033767201938","4.15894126810599","4.06974862702191","4.18014787498396","4.09752303699497","4.27924493711907","4.07205272605643","4.07683981698938","4.06360189407133","4.2307292339392"
"192","time","uniform","2","350","1","GUDHI","5.25653816596605","5.32367662689649","5.36404774396215","5.54168914596085","5.3255290290108","5.2371244590031","5.25049496500287","5.26099341502413","5.26207659498323","5.36223715799861"
"193","time","uniform","3","350","1","GUDHI","5.34326928993687","5.32012256095186","5.23937503597699","5.23483576194849","5.23859274992719","5.24548516306095","5.25320363696665","5.37997451308183","5.2988659091061","5.29609956196509"
"194","time","uniform","4","350","1","GUDHI","5.21243967802729","5.26101871998981","5.20393108995631","5.32444856804796","6.42307191609871","6.41714193997905","6.30142978194635","6.39430787309539","6.38159346301109","6.20406908809673"
"195","time","uniform","5","350","1","GUDHI","6.07887538999785","5.77534380811267","5.79416577890515","5.76059139100835","5.86956681997981","5.83335138997063","5.82100776291918","5.81889803800732","5.74783857807051","5.73980159196071"
"196","time","uniform","2","375","1","GUDHI","7.34636886592489","7.37429498403799","7.46838970994577","7.38988235907163","7.3364578189794","7.40389535494614","7.32398804102559","7.4368249370018","7.36421837401576","7.37272655009292"
"197","time","uniform","3","375","1","GUDHI","7.2374543719925","7.2640632679686","7.31177571299486","7.27213366900105","7.28608240699396","7.32795505400281","7.37350084399804","7.28070064110216","8.39120818604715","7.40385388291907"
"198","time","uniform","4","375","1","GUDHI","7.33429582009558","7.45962431910448","7.4494096460985","7.32710257917643","7.321794310119","7.40290539700072","7.44219681911636","6.6820203961106","6.65508039901033","6.71846139803529"
"199","time","uniform","5","375","1","GUDHI","6.61408263689373","6.66098385304213","6.631736351992","6.7583799570566","6.72993921302259","6.73462160991039","6.67272882186808","6.74963171489071","6.76864109304734","6.7225893039722"
"200","time","uniform","2","400","1","GUDHI","7.91206611797679","7.8748410519911","7.90462973108515","7.88074096408673","7.95429864607286","7.88130138406996","7.88017089711502","7.86322582815774","7.93645925307646","7.95197770709638"
"201","time","uniform","3","400","1","GUDHI","7.96132822509389","8.07080781296827","8.05185734201223","8.0850183670409","8.08716234914027","8.05409851507284","7.98929711198434","8.11051230411977","8.12459216511343","8.09503474005032"
"202","time","uniform","4","400","1","GUDHI","8.12945563311223","8.08867584413383","8.03865022712853","8.09318275412079","8.11794869310688","8.10054127709009","8.04516620503273","8.10547168902121","8.13234936608933","8.02862833207473"
"203","time","uniform","5","400","1","GUDHI","8.07373413315509","7.98174721305259","7.97598194307648","7.84537042712327","9.30593941616826","9.20691857114434","7.88735538814217","7.69280112604611","7.78434298117645","7.77021124504972"
"204","time","uniform","2","425","1","GUDHI","9.5594326070277","9.50190689205192","9.53929822903592","9.75942122505512","9.45554900506977","9.55494108609855","9.47791898902506","9.9228158131009","9.39562095410656","9.43257812305819"
"205","time","uniform","3","425","1","GUDHI","9.46484600391705","9.42395644984208","9.65859753394034","9.36314436688554","9.51872099284083","11.4198184768902","11.4569562198594","11.5564471248072","10.945745473844","10.8955070829252"
"206","time","uniform","4","425","1","GUDHI","10.5523390289163","10.6485694979783","10.6482790280133","10.4250168489525","10.4223804960493","10.6106102098711","10.6550172389252","10.5146045509027","10.5214728099527","10.5472536759917"
"207","time","uniform","5","425","1","GUDHI","10.4659583920147","10.5198060530238","10.5139695570106","10.4763518749969","10.5573890219675","10.5465192210395","10.6144930861192","10.6094630520092","10.5242035550764","10.4558949210914"
"208","time","uniform","2","450","1","GUDHI","13.2103388570249","13.1191802469548","12.1198643830139","12.042514516972","11.9407997569069","12.0791136560729","12.1218517150264","12.0275011989288","12.1160913880449","12.0740452290047"
"209","time","uniform","3","450","1","GUDHI","12.0572366360575","12.1986205510329","12.0841246970231","12.1582019010093","12.1731752379565","12.2971353980247","12.2976486190455","12.2247111649485","12.2527673990699","12.1887207929976"
"210","time","uniform","4","450","1","GUDHI","11.9869792509126","11.9853775380179","11.9531851339852","11.8470819179201","11.891555864946","11.9364139209501","11.9129253049614","12.1029177010059","11.9802910409635","11.989486881881"
"211","time","uniform","5","450","1","GUDHI","12.0068745651515","12.0085642670747","13.2273408160545","13.1616256120615","11.9128658240661","11.8345665560337","11.7654733401723","11.7989932550117","11.8474886830663","11.8087791210273"
"212","time","uniform","2","475","1","GUDHI","14.0290622899774","14.4192953450838","13.9328372799791","13.8727348319953","14.0444933229592","14.4586464660242","14.2710049520247","15.9253480819752","16.638322704006","16.1000152250053"
"213","time","uniform","3","475","1","GUDHI","15.2063508009305","15.1283519158605","15.0151188429445","15.0214702319354","15.1399403259857","15.073738841922","15.2108720638789","15.2625179789029","15.4097210839391","15.1974025529344"
"214","time","uniform","4","475","1","GUDHI","15.2349784040125","15.1315488750115","15.1918619669741","15.2393690320896","15.243986284011","15.1825226340443","15.2413242560579","14.1065196550917","14.2637747100089","14.0979723030468"
"215","time","uniform","5","475","1","GUDHI","14.3733495890629","14.3655872680247","14.2498968349537","14.3933917750837","14.2072168349987","14.3695837350097","14.2599395660218","13.9766262340127","14.0778078651056","14.2785632710438"
"216","time","uniform","2","500","1","GUDHI","17.0756217868766","16.9067704469198","17.1772189928452","17.0708226119168","17.0067402558634","17.0933079759125","16.9624032139545","17.1142332499148","17.0997119329404","16.8796946108341"
"217","time","uniform","3","500","1","GUDHI","16.0317262570607","16.0705808660714","16.0862957889913","16.1273688540095","16.0646993330447","16.2989629390649","15.9779209970729","16.3131928569637","16.1888245060109","16.1810329940636"
"218","time","uniform","4","500","1","GUDHI","17.2926674700575","17.4011840070598","17.3571587121114","17.3220229579601","17.4721004019957","17.6143924820935","17.399006015039","17.4291460830718","17.4070268960204","17.3842308730818"
"219","time","uniform","5","500","1","GUDHI","18.0010467220563","16.512028489029","16.2441067601321","16.3116110041738","16.2672276720405","16.1707724350272","16.1853232380236","16.0821124610957","16.5494159630034","16.0895299930125"
"220","time","uniform","3","20","2","GUDHI","0.00309253006707877","0.00304162106476724","0.00304168800357729","0.00304327392950654","0.00303522101603448","0.00307125097606331","0.00303264998365194","0.00303379504475743","0.00302582792937756","0.00304666103329509"
"221","time","uniform","4","20","2","GUDHI","0.00312763697002083","0.0030081138247624","0.00300839089322835","0.0030127038480714","0.00300656992476434","0.00301181594841182","0.00301289791241288","0.00300489086657763","0.00301448488608003","0.00302864192053676"
"222","time","uniform","5","20","2","GUDHI","0.0030867689056322","0.00308827497065067","0.00307622901163995","0.00305916601791978","0.00306787097360939","0.00307823694311082","0.00307682307902724","0.0030782480025664","0.00308920897077769","0.0030821239342913"
"223","time","uniform","3","40","2","GUDHI","0.0439893020084128","0.0443539170082659","0.0440235490677878","0.0440118151018396","0.0439894091105089","0.0439289881614968","0.0446434940677136","0.0446945311268792","0.044716589152813","0.0446830131113529"
"224","time","uniform","4","40","2","GUDHI","0.0445128000574186","0.0445459361653775","0.0443370650755242","0.0443679600721225","0.0443591300863773","0.0443050031317398","0.0443315730663016","0.0442254210356623","0.0435549891553819","0.0435595620656386"
"225","time","uniform","5","40","2","GUDHI","0.0441286020213738","0.0441099939635023","0.043653812026605","0.0436212950153276","0.0435497500002384","0.0435686380369589","0.0436624629655853","0.0436127980938181","0.0431112850783393","0.0431190710514784"
"226","time","uniform","3","60","2","GUDHI","0.248669337015599","0.248670657980256","0.248312251991592","0.248903093975969","0.248666498926468","0.251940595917404","0.248146094032563","0.247967788949609","0.248307153931819","0.247713851975277"
"227","time","uniform","4","60","2","GUDHI","0.282891341019422","0.287737381993793","0.281891059945337","0.281722188927233","0.281713102012873","0.287308249040507","0.282295168959536","0.27785919199232","0.287103842012584","0.283553534070961"
"228","time","uniform","5","60","2","GUDHI","0.254609094932675","0.252740661962889","0.259241727995686","0.254247092991136","0.25409406691324","0.259474104968831","0.255774665973149","0.251899498980492","0.251231987960637","0.252706424915232"
"229","time","uniform","3","80","2","GUDHI","1.30007823812775","1.28736991307233","1.27634117810521","1.30307421600446","1.28075511904899","1.30247294402216","1.26698323211167","1.28253393108025","1.30339397396892","1.29102913814131"
"230","time","uniform","4","80","2","GUDHI","1.1472762710182","1.10504284594208","1.13323645596392","1.10841122199781","1.12834876694251","1.13902823789977","1.09954252291936","1.10596575692762","1.11196355102584","1.10519598599058"
"231","time","uniform","5","80","2","GUDHI","1.10791791998781","1.10464179806877","1.1059487221064","1.13471040595323","1.13518252607901","1.13010637601838","1.14554351696279","1.12427057395689","1.14133686607238","1.14058115403168"
"232","time","uniform","3","100","2","GUDHI","3.72146841790527","3.66972520085983","3.70984137395862","3.77975655987393","3.70315736287739","3.75535927491728","3.76471235882491","3.77195615286473","3.7209448039066","3.75587363983504"
"233","time","uniform","4","100","2","GUDHI","3.55891029303893","3.50474911311176","3.5809429230867","3.58419992402196","3.54573279700708","3.62901337002404","4.56781940010842","4.58851040399168","4.54292895214166","4.49167403206229"
"234","time","uniform","5","100","2","GUDHI","3.79269985493738","3.78209551086184","3.7520124069415","3.83713121898472","3.77283032692503","3.79615935205948","3.73336829303298","3.75536522793118","3.77371385891456","3.78074154397473"
"235","time","uniform","3","120","2","GUDHI","9.59677061100956","8.91399531799834","9.1029688649578","8.98572645604145","8.723976328969","8.99407878704369","8.97789443202782","9.02459162811283","8.96444699307904","8.77239676902536"
"236","time","uniform","4","120","2","GUDHI","9.77793845604174","8.76064066798426","8.76513171498664","8.82535943191033","8.80193904205225","8.80703950102907","8.86221708299126","8.86983680003323","9.0698428270407","8.66437144798692"
"237","time","uniform","5","120","2","GUDHI","9.20895281003322","9.30232005496509","8.99553444306366","9.21044790395536","9.08587458403781","8.96116557915229","9.19290647108573","8.99750257097185","8.95265349606052","8.91444754914846"
"238","time","uniform","3","140","2","GUDHI","17.3116548850667","17.0120743040461","17.0380222359672","17.2559915240854","16.910863744095","19.8076693030307","19.5096939449431","18.9400625029812","18.3576030109543","18.3820284761023"
"239","time","uniform","4","140","2","GUDHI","17.1931081190705","16.9449523740914","16.8868981950218","17.3056287650252","17.10900442407","16.3581233080477","15.7177734599682","16.2573060300201","15.8123611109331","15.8858510280261"
"240","time","uniform","5","140","2","GUDHI","17.8454898440978","17.9007185520604","17.5652289789869","17.9149032321293","17.8553756420733","17.7707566421013","17.8159876550781","17.7708928229986","17.7739770350745","17.6037183840526"
"241","time","uniform","3","160","2","GUDHI","28.9890633940231","29.1348118070746","28.8223455221159","29.0335763491457","29.2620349590434","29.398212988046","29.4033893931191","29.196760712075","28.6047560240841","29.1932239569724"
"242","time","uniform","4","160","2","GUDHI","28.9117375310743","28.502821833943","28.2798240099801","28.735418115044","28.6444120539818","28.3793025389314","29.0477106940234","28.5118547839811","28.3338631910738","28.5600497520063"
"243","time","uniform","5","160","2","GUDHI","28.651751545025","28.5832080870168","28.6901872010203","29.0030955049442","28.3472939019557","28.6461805499857","30.9005182310939","31.2593834890286","30.5944215169875","30.4747303560143"
"244","time","uniform","3","180","2","GUDHI","50.4567064510193","50.8519910350442","50.2902736540418","50.5615969150094","50.878103457042","50.1224836820038","52.0830540320603","49.88700105506","50.4763809330761","49.8822664770996"
"245","time","uniform","4","180","2","GUDHI","53.5850031260634","53.5184216201305","54.5123521400383","51.7890800250461","51.633239532006","52.7475678421324","50.8937118590111","52.4759739349829","52.0470923429821","51.5437360521173"
"246","time","uniform","5","180","2","GUDHI","54.8134871560615","55.085694020032","55.2313973159762","55.74340312602","54.2615226890193","51.3515316010453","51.7183687649667","51.5290513710352","51.5976947169984","51.1991961799795"
"247","time","uniform","3","200","2","GUDHI","80.1422919329489","79.2851972138742","84.6211843779311","83.5326174739748","84.0375860409113","81.6479725299869","80.7493640129687","80.8303332979558","78.4618820539908","80.7297331430018"
"248","time","uniform","4","200","2","GUDHI","81.7737079500221","82.6987680069869","82.8325091579463","82.8173506050371","88.2791199829662","87.5940063769231","87.708322815015","87.1117288409732","88.0340610069688","87.2747851150343"
"249","time","uniform","5","200","2","GUDHI","85.1840502270497","85.3215531620663","84.8404371329816","85.2933139450615","84.7568768929923","86.0167144770967","86.9517156151123","84.1432864979142","87.3154708570801","86.2077616730239"
"250","time","uniform","3","220","2","GUDHI","127.716902903048","128.527436502045","129.670190787991","128.880659129936","131.138827724964","129.795238759019","129.384294669027","129.370400610031","128.610457502073","129.738673606073"
"251","time","uniform","4","220","2","GUDHI","132.58766892401","132.426830004901","132.696254477953","132.976871600957","133.194559278898","133.349600094021","133.817255103961","132.70863545395","133.274853229872","135.220608969918"
"252","time","uniform","5","220","2","GUDHI","137.917055872036","138.666424029041","138.530278449995","137.822782938019","136.661044309149","136.711313409149","138.536904965062","138.911290102056","136.618426690111","136.119114304078"
"253","time","uniform","3","240","2","GUDHI","179.082892347011","179.940617167042","181.143202875042","181.869660456083","181.465559044038","182.52884788299","180.203147043125","179.651477314997","182.261880455073","179.210957505042"
"254","time","uniform","4","240","2","GUDHI","182.953001937945","186.517828552052","185.092916565016","184.09652080806","186.202835207107","185.388708162005","184.440080070053","187.053794779931","185.848973928019","185.957125505083"
"255","time","uniform","5","240","2","GUDHI","192.46939212014","192.487803710042","190.480578214047","191.06067548017","189.680950154085","188.702800871106","189.155453503132","188.676602605032","185.970949131995","185.50813036412"
"256","time","uniform","3","260","2","GUDHI","276.898585948977","281.122780577978","280.61065114208","282.263070445973","277.574628785951","278.065792456968","276.050515271956","276.584518908057","277.358845688053","280.747115710983"
"257","time","uniform","4","260","2","GUDHI","254.91943039","255.298826331971","259.324505148921","257.248772968072","257.357874551089","260.341933422955","255.912945388001","256.584357778891","256.252273607999","257.523122890969"
"258","time","uniform","5","260","2","GUDHI","268.64026937203","273.157276971964","275.261728851008","272.028379919007","271.052314297063","273.321352020954","271.536565175978","271.444982571062","268.617788127973","274.545274263946"
"259","time","uniform","3","280","2","GUDHI","374.737587759038","375.062421774026","376.496067399974","383.794805501006","383.39904632594","369.316553612007","367.213006186998","375.051469066995","370.567428948008","371.102629581932"
"260","time","uniform","4","280","2","GUDHI","403.605121362954","402.619581826031","401.38501180103","402.896020033048","402.00230288296","408.658344994066","1284.32066852297","1118.86207471509","1370.950015218","8643.28734221403"
"261","time","uniform","5","280","2","GUDHI","348.796015741071","349.924604143016","344.850693276036","355.960170369013","357.57617204811","568.107134602149","506.701444628998","511.325431695092","383.78055507713","737.736062347074"
"262","time","uniform","3","300","2","GUDHI","520.45607576007","734.578636683058","1216.06967682508","881.405657075113","9766.64940956002","518.15258953406","535.074965237989","535.735814438085","529.111531454022","530.069642733084"
"263","time","uniform","4","300","2","GUDHI","1261.84278833214","1246.4267119451","1116.53038882907","1086.6620601241","4179.14969749609","1020.72547139402","586.429798227036","486.899225751054","503.708765069023","515.164625779144"
"264","time","uniform","5","300","2","GUDHI","862.021614609985","554.591464873985","1369.96486421698","954.613820590079","613.833717969945","642.95202332898","585.841465370962","593.688834268018","503.146808093064","1377.1819081601"
"265","time","uniform","4","10","3","GUDHI","0.00669609301257879","0.0293481260305271","0.00160065107047558","0.0138945661019534","0.0036042770370841","0.0192365810507908","0.0116562010953203","0.0177356960484758","0.0114406460197642","0.00157675007358193"
"266","time","uniform","5","10","3","GUDHI","0.00179145601578057","0.0200620100367814","0.00164895807392895","0.00158845796249807","0.032646197010763","0.0136390670668334","0.0106333690928295","0.00161554291844368","0.00959384103771299","0.0044854860752821"
"267","time","uniform","4","20","3","GUDHI","0.0700617959955707","0.041875945054926","0.0374825550243258","0.0501634940737858","0.0373386379797012","0.0469100079499185","0.0373240980552509","0.0508969500660896","0.0375181690324098","0.0433939059730619"
"268","time","uniform","5","20","3","GUDHI","0.0611228741472587","0.0776953420136124","0.0399239851394668","0.0809750141343102","0.0433087800629437","0.0441707790596411","0.0373783891554922","0.0721490799915045","0.0530984741635621","0.0372443321393803"
"269","time","uniform","4","30","3","GUDHI","0.284752756007947","0.28368601296097","0.19522145902738","0.0959191790316254","0.115511098993011","0.123747017001733","0.131473773042671","0.261474115075544","0.269074463052675","0.214273378951475"
"270","time","uniform","5","30","3","GUDHI","0.302299476112239","0.290277682128362","0.282194716157392","0.272824624087662","0.264725854038261","0.21322445909027","0.218688421067782","0.187043860089034","0.20076990511734","0.186794177163392"
"271","time","uniform","4","40","3","GUDHI","0.953090066905133","0.659835417987779","0.628111799014732","0.61623148387298","0.599989128997549","1.15214893291704","0.632067929953337","0.929042726987973","0.944031798979267","0.632192340912297"
"272","time","uniform","5","40","3","GUDHI","0.868179264944047","0.58921058208216","0.582967400900088","1.12096185900737","0.579811676987447","0.585965196951292","0.592478204984218","0.565266687073745","0.583577618002892","0.576636235928163"
"273","time","uniform","4","50","3","GUDHI","2.79727548803203","2.45491329603828","2.35753630404361","2.396295174025","2.34823963907547","2.36042120400816","2.34110018599313","2.38752292399295","2.37233989592642","2.44427307904698"
"274","time","uniform","5","50","3","GUDHI","2.68492088012863","2.40727476705797","2.44074697804172","2.48821060801856","2.46302635408938","2.42125273996498","2.46932580706198","2.42759923101403","2.46182914008386","2.41594291711226"
"275","time","uniform","4","60","3","GUDHI","6.91179657599423","6.80512677389197","6.76413563394453","6.83474648802076","6.900741816964","6.7371284510009","6.70430106506683","6.85628016002011","6.94833998300601","6.76025243499316"
"276","time","uniform","5","60","3","GUDHI","7.71955943293869","7.23594506585505","7.04824282194022","7.05651864397805","7.1111152539961","7.06420092587359","7.08585636189673","7.10843257093802","7.03637813497335","7.27161563793197"
"277","time","uniform","4","70","3","GUDHI","18.3291128689889","17.5923446199158","17.745976596023","17.7188802539604","17.6728103779024","18.2935981939081","17.6805728669278","17.6793488319963","17.7071444620378","17.870725135901"
"278","time","uniform","5","70","3","GUDHI","17.883814943023","18.0285994940205","17.7202616679715","18.201004159986","18.0453712929739","18.9684950640658","19.2884993210901","18.8727563089924","18.336385078961","16.0648769780528"
"279","time","uniform","4","80","3","GUDHI","33.0775973829441","32.9447916229255","35.8216826720163","35.3136312799761","34.5961657060543","34.4811219909461","34.8562679990428","34.3723264590371","34.5150442710146","34.2415109969443"
"280","time","uniform","5","80","3","GUDHI","38.02897678304","38.1267881870735","37.6809915481135","36.7205518271076","36.6271851999918","37.1539204471046","36.5845290970756","36.6763146540616","37.3348151050741","36.8219467471354"
"281","time","uniform","4","90","3","GUDHI","66.5420466900105","66.9906005519442","67.8273463669466","67.2633283470059","66.4835356900003","65.8220198880881","65.9086999250576","65.6445211860118","66.6741521339864","65.2186697350116"
"282","time","uniform","5","90","3","GUDHI","72.3849346721545","72.2404011271428","71.661021544016","70.7077381520066","70.6883016891079","70.7240962050855","71.4751583361067","72.8860423681326","72.5943020940758","71.7701468350133"
"283","time","uniform","4","100","3","GUDHI","135.321988638025","135.175071031903","132.108467741869","134.769242741051","134.345194882015","133.597808766994","135.524006832973","132.73064703506","131.911028110888","136.375418663956"
"284","time","uniform","5","100","3","GUDHI","121.214060856029","121.509036259959","120.944953932078","121.524037560099","122.355886756908","121.138442525989","121.893730870099","122.248504078016","121.605477620033","122.059146306943"
"285","time","uniform","4","110","3","GUDHI","229.511704974924","228.142765580909","227.653913966846","226.990380212897","226.60869850195","228.373079618905","227.174664790859","230.452283808962","228.519262785907","228.703272195999"
"286","time","uniform","5","110","3","GUDHI","208.959997321945","207.594684054027","210.028000010061","210.622579053044","209.720469271997","208.636906881002","204.208470802987","210.198025917984","210.757056650007","210.329198350082"
"287","time","uniform","4","120","3","GUDHI","342.966474288958","334.252184790093","337.220062513021","340.352117319009","333.848329565953","336.767270657001","335.686856348999","344.30133303511","345.676890074043","341.105445147026"
"288","time","uniform","5","120","3","GUDHI","326.498565342976","330.957613090985","330.08006541105","324.272893894115","326.318075952935","331.301754693966","329.297056201031","329.942468980094","321.704603055958","329.909630010021"
"289","time","uniform","5","10","4","GUDHI","0.000960689038038254","0.00653391901869327","0.0058836629614234","0.00580426002852619","0.0126935080625117","0.00408385694026947","0.000961587997153401","0.00397670094389468","0.00465329305734485","0.00342621305026114"
"290","time","uniform","5","15","4","GUDHI","0.00784022710286081","0.0133774820715189","0.00717780005652457","0.00732679106295109","0.00713182904291898","0.00729699013754725","0.00730587902944535","0.00711916317231953","0.0106993081280962","0.00716344802640378"
"291","time","uniform","5","20","4","GUDHI","0.0424036149634048","0.0439256730023772","0.042298554093577","0.0474228840321302","0.0488767010392621","0.045522837084718","0.0422328490531072","0.0422211319673806","0.0424172130879015","0.0421452400041744"
"292","time","uniform","5","25","4","GUDHI","0.18100545310881","0.183700082940049","0.181727725081146","0.180536065017805","0.182446966064163","0.180171628016979","0.186538247042336","0.184572828002274","0.18732833606191","0.179631749982946"
"293","time","uniform","5","30","4","GUDHI","0.816518862033263","0.8339396630181","0.820073061040603","0.813415338052437","0.821882607066073","0.827946127974428","0.817065385053866","0.815797123126686","0.820407005026937","0.82936979806982"
"294","time","uniform","5","35","4","GUDHI","2.72382616612595","2.7789244260639","2.76925224601291","2.73739356303122","2.73619708814658","2.73288846714422","2.77407208003569","2.74348568008281","2.69770789600443","2.77740764711052"
"295","time","uniform","5","40","4","GUDHI","6.94440184102859","6.96692294406239","6.92763792304322","6.90773133793846","6.93232387804892","6.77965617203154","6.9418069840176","6.94133116002195","6.93548124702647","6.88358291704208"
"296","time","uniform","5","45","4","GUDHI","15.0931517069694","15.056746885879","15.421239356976","16.5672800960019","15.8406713589793","15.6640064870007","15.5740612798836","16.3947698329575","16.1473707240075","15.5737532629864"
